"","wave","hid","HHCode","pid","MatchingIssue","DataMissing","SpeciesName","Abundance","Invasive","additional"
"5113",2018,"527",NA,NA,NA,NA,"Leptaspis urceolata",67,NA,0
"5114",2018,"528",NA,NA,NA,NA,"Borreria latifolia",44,NA,0
"5115",2018,"528",NA,NA,NA,NA,"Asystasia gangetica",27,NA,0
"5116",2018,"528",NA,NA,NA,NA,"Blechnum orientale",21,NA,0
"5117",2018,"528",NA,NA,NA,NA,"Leptaspis urceolata",133,NA,0
"5118",2018,"528",NA,NA,NA,NA,"Clidemia hirta",13,NA,0
"5119",2018,"528",NA,NA,NA,NA,"Scleria ciliaris",5,NA,0
"5120",2018,"528",NA,NA,NA,NA,"Cyrtococcum patens",635,NA,0
"5121",2018,"529",NA,NA,NA,NA,"Clidemia hirta",4,NA,0
"5122",2018,"529",NA,NA,NA,NA,"Dicranopteris linearis",36,NA,0
"5123",2018,"529",NA,NA,NA,NA,"Imperata cylindrica",32,NA,0
"5124",2018,"529",NA,NA,NA,NA,"Lygodium salicifolium",8,NA,0
"5125",2018,"529",NA,NA,NA,NA,"Melastoma malabathricum",3,NA,0
"5126",2018,"529",NA,NA,NA,NA,"Centotheca lappacea",34,NA,0
"5127",2018,"529",NA,NA,NA,NA,"pityrogramma calomelanos",1,NA,0
"5128",2018,"529",NA,NA,NA,NA,"Stachytarpheta indica",4,NA,0
"5129",2018,"529",NA,NA,NA,NA,"Cleome rutidosperma",22,NA,0
"5130",2018,"529",NA,NA,NA,NA,"Centrosema pubescens",2,NA,0
"5131",2018,"529",NA,NA,NA,NA,"Sphagneticola trilobata",1,NA,0
"5132",2018,"537",NA,NA,NA,NA,"Lindsaea ensifolia",23,NA,0
"5133",2018,"537",NA,NA,NA,NA,"Lygodium circinatum",29,NA,0
"5134",2018,"537",NA,NA,NA,NA,"Cyrtococcum patens",266,NA,0
"5135",2018,"537",NA,NA,NA,NA,"Leptaspis urceolata",67,NA,0
"5136",2018,"537",NA,NA,NA,NA,"Macaranga triloba",1,NA,0
"5137",2018,"537",NA,NA,NA,NA,"Scleria ciliaris",14,NA,0
"5138",2018,"537",NA,NA,NA,NA,"Asplenium glaucophyllum",3,NA,0
"5139",2018,"537",NA,NA,NA,NA,"Asystasia gangetica",24,NA,0
"5140",2018,"540",NA,NA,NA,NA,"Leptaspis urceolata",10,NA,0
"5141",2018,"540",NA,NA,NA,NA,"Stenochlaena palustris",6,NA,0
"5142",2018,"540",NA,NA,NA,NA,"Ottochloa nodosa",14,NA,0
"5143",2018,"540",NA,NA,NA,NA,"Dicranopteris linearis",12,NA,0
"5144",2018,"540",NA,NA,NA,NA,"Lindernia diffusa",17,NA,0
"5145",2018,"540",NA,NA,NA,NA,"Asystasia gangetica",39,NA,0
"5146",2018,"540",NA,NA,NA,NA,"Clidemia hirta",28,NA,0
"5147",2018,"540",NA,NA,NA,NA,"Taenitis blechnoides",5,NA,0
"5148",2018,"540",NA,NA,NA,NA,"Cyrtococcum patens",11,NA,0
"5149",2018,"540",NA,NA,NA,NA,"Lygodium salicifolium",9,NA,0
"5150",2018,"540",NA,NA,NA,NA,"Melastoma malabathricum",7,NA,0
"5151",2018,"541",NA,NA,NA,NA,"Borreria latifolia",7,NA,0
"5152",2018,"541",NA,NA,NA,NA,"Clidemia hirta",26,NA,0
"5153",2018,"541",NA,NA,NA,NA,"Centotheca lappacea",36,NA,0
"5154",2018,"541",NA,NA,NA,NA,"Lindsaea ensifolia",10,NA,0
"5155",2018,"541",NA,NA,NA,NA,"LN: Kopi",4,NA,0
"5156",2018,"541",NA,NA,NA,NA,"Melastoma malabathricum",4,NA,0
"5157",2018,"541",NA,NA,NA,NA,"Cleome rutidosperma",1,NA,0
"5158",2018,"541",NA,NA,NA,NA,"Syzygium polyanthum",2,NA,0
"5159",2018,"543",NA,NA,NA,NA,"Macaranga triloba",1,NA,0
"5160",2018,"543",NA,NA,NA,NA,"pennisetum polystachion",32,NA,0
"5161",2018,"543",NA,NA,NA,NA,"like goniophlebium",6,NA,0
"5162",2018,"543",NA,NA,NA,NA,"Cleome rutidosperma",34,NA,0
"5163",2018,"543",NA,NA,NA,NA,"Cyrtococcum patens",63,NA,0
"5164",2018,"543",NA,NA,NA,NA,"Borreria latifolia",64,NA,0
"5165",2018,"543",NA,NA,NA,NA,"Lygodium salicifolium",5,NA,0
"5166",2018,"547",NA,NA,NA,NA,"Cyrtococcum patens",32,NA,0
"5167",2018,"547",NA,NA,NA,NA,"Centotheca lappacea",21,NA,0
"5168",2018,"547",NA,NA,NA,NA,"Leptaspis urceolata",55,NA,0
"5169",2018,"547",NA,NA,NA,NA,"Adiantum latifolium",8,NA,0
"5170",2018,"547",NA,NA,NA,NA,"Bauhinia semibifida",3,NA,0
"5171",2018,"547",NA,NA,NA,NA,"Blechnum orientale",4,NA,0
"5172",2018,"547",NA,NA,NA,NA,"Clidemia hirta",36,NA,0
"5173",2018,"547",NA,NA,NA,NA,"Dicranopteris linearis",14,NA,0
"5174",2018,"547",NA,NA,NA,NA,"Lindsaea ensifolia",5,NA,0
"5175",2018,"547",NA,NA,NA,NA,"Molinera latifolia",1,NA,0
"5176",2018,"547",NA,NA,NA,NA,"Scleria ciliaris",32,NA,0
"5177",2018,"548",NA,NA,NA,NA,"Clidemia hirta",35,NA,0
"5178",2018,"548",NA,NA,NA,NA,"Imperata cylindrica",1,NA,0
"5179",2018,"548",NA,NA,NA,NA,"Melastoma malabathricum",14,NA,0
"5180",2018,"548",NA,NA,NA,NA,"Scleria ciliaris",411,NA,0
"5181",2018,"548",NA,NA,NA,NA,"Lindsaea ensifolia",7,NA,0
"5182",2018,"548",NA,NA,NA,NA,"Leptaspis urceolata",47,NA,0
"5183",2018,"548",NA,NA,NA,NA,"Helminthostachys zeylanica",4,NA,0
"5184",2018,"548",NA,NA,NA,NA,"paku merambat",68,NA,0
"5185",2018,"548",NA,NA,NA,NA,"Uncaria cordata",8,NA,0
"5186",2018,"550",NA,NA,NA,NA,"Molinera latifolia",1,NA,0
"5187",2018,"550",NA,NA,NA,NA,"Solanum<U+00A0>betaceum",2,NA,0
"5188",2018,"550",NA,NA,NA,NA,"Taenitis blechnoides",2,NA,0
"5189",2018,"550",NA,NA,NA,NA,"Tetracera indica",1,NA,0
"5190",2018,"550",NA,NA,NA,NA,"Scleria ciliaris",42,NA,0
"5191",2018,"550",NA,NA,NA,NA,"Adiantum latifolium",12,NA,0
"5192",2018,"550",NA,NA,NA,NA,"Blechnum orientale",7,NA,0
"5193",2018,"550",NA,NA,NA,NA,"Clidemia hirta",23,NA,0
"5194",2018,"550",NA,NA,NA,NA,"Cyrtococcum patens",512,NA,0
"5195",2018,"554",NA,NA,NA,NA,"Cleome rutidosperma",1,NA,0
"5196",2018,"554",NA,NA,NA,NA,"lygodium cf.salicifolium",2,NA,0
"5197",2018,"555",NA,NA,NA,NA,"Endospermum diadenum",9,NA,0
"5198",2018,"555",NA,NA,NA,NA,"Bauhinia semibifida",3,NA,0
"5199",2018,"555",NA,NA,NA,NA,"pandan",2,NA,0
"5200",2018,"555",NA,NA,NA,NA,"Cyrtococcum patens",312,NA,0
"5201",2018,"555",NA,NA,NA,NA,"Leptaspis urceolata",23,NA,0
"5202",2018,"555",NA,NA,NA,NA,"Selaginella plana",16,NA,0
"5203",2018,"555",NA,NA,NA,NA,"Davallia denticulata",62,NA,0
"5204",2018,"555",NA,NA,NA,NA,"Lindsaea ensifolia",3,NA,0
"5205",2018,"555",NA,NA,NA,NA,"Scleria ciliaris",53,NA,0
"5206",2018,"559",NA,NA,NA,NA,"Blechnum orientale",28,NA,0
"5207",2018,"559",NA,NA,NA,NA,"Cleome rutidosperma",25,NA,0
"5208",2018,"559",NA,NA,NA,NA,"Mussaenda frondosa",3,NA,0
"5209",2018,"559",NA,NA,NA,NA,"Clidemia hirta",54,NA,0
"5210",2018,"559",NA,NA,NA,NA,"Lindsaea ensifolia",17,NA,0
"5211",2018,"559",NA,NA,NA,NA,"Melastoma malabathricum",37,NA,0
"5212",2018,"559",NA,NA,NA,NA,"Centotheca lappacea",120,NA,0
"5213",2018,"559",NA,NA,NA,NA,"Oxalis barrelieri",6,NA,0
"5214",2018,"559",NA,NA,NA,NA,"Scleria ciliaris",39,NA,0
"5215",2018,"559",NA,NA,NA,NA,"Taenitis blechnoides",8,NA,0
"5216",2018,"565",NA,NA,NA,NA,"Axonopus compressus",21,NA,0
"5217",2018,"565",NA,NA,NA,NA,"Bauhinia semibifida",3,NA,0
"5218",2018,"565",NA,NA,NA,NA,"Clidemia hirta",5,NA,0
"5219",2018,"565",NA,NA,NA,NA,"Dicranopteris linearis",22,NA,0
"5220",2018,"565",NA,NA,NA,NA,"Lindsaea ensifolia",15,NA,0
"5221",2018,"565",NA,NA,NA,NA,"Cyrtococcum patens",105,NA,0
"5222",2018,"565",NA,NA,NA,NA,"Leptaspis urceolata",73,NA,0
"5223",2018,"565",NA,NA,NA,NA,"Calopogonium mucunoides",4,NA,0
"5224",2018,"565",NA,NA,NA,NA,"Amplas kijang",49,NA,0
"5225",2018,"565",NA,NA,NA,NA,"Centrosema pubescens",3,NA,0
"5226",2018,"565",NA,NA,NA,NA,"Lygodium circinatum",8,NA,0
"5227",2018,"565",NA,NA,NA,NA,"Macaranga bancana",2,NA,0
"5228",2018,"565",NA,NA,NA,NA,"Melastoma malabathricum",9,NA,0
"5229",2018,"565",NA,NA,NA,NA,"Ottochloa nodosa",998,NA,0
"5230",2018,"565",NA,NA,NA,NA,"Phylanthus urinaria",9,NA,0
"5231",2018,"565",NA,NA,NA,NA,"Scleria ciliaris",8,NA,0
"5232",2018,"565",NA,NA,NA,NA,"Stenochlaena palustris",8,NA,0
"5233",2018,"565",NA,NA,NA,NA,"Tetracera indica",5,NA,0
"5234",2018,"565",NA,NA,NA,NA,"Passiflora foetida",2,NA,0
"5235",2018,"569",NA,NA,NA,NA,"Centrosema pubescens",38,NA,0
"5236",2018,"569",NA,NA,NA,NA,"Leptaspis urceolata",20,NA,0
"5237",2018,"569",NA,NA,NA,NA,"Endospermum diadenum",2,NA,0
"5238",2018,"569",NA,NA,NA,NA,"Molinera latifolia",3,NA,0
"5239",2018,"569",NA,NA,NA,NA,"Kunyit kunyitan",10,NA,0
"5240",2018,"569",NA,NA,NA,NA,"Blechnum orientale",6,NA,0
"5241",2018,"569",NA,NA,NA,NA,"Lindsaea ensifolia",8,NA,0
"5242",2018,"569",NA,NA,NA,NA,"Calopogonium mucunoides",25,NA,0
"5243",2018,"569",NA,NA,NA,NA,"Ottochloa nodosa",2734,NA,0
"5244",2018,"569",NA,NA,NA,NA,"Taenitis blechnoides",10,NA,0
"5245",2018,"569",NA,NA,NA,NA,"Tetracera indica",4,NA,0
"5246",2018,"571",NA,NA,NA,NA,"Clidemia hirta",38,NA,0
"5247",2018,"571",NA,NA,NA,NA,"Centotheca lappacea",9,NA,0
"5248",2018,"571",NA,NA,NA,NA,"Lindsaea ensifolia",8,NA,0
"5249",2018,"571",NA,NA,NA,NA,"Croton hirtus",4,NA,0
"5250",2018,"571",NA,NA,NA,NA,"Dicranopteris linearis",82,NA,0
"5251",2018,"571",NA,NA,NA,NA,"Lantana camara",3,NA,0
"5252",2018,"571",NA,NA,NA,NA,"Scleria ciliaris",8,NA,0
"5253",2018,"571",NA,NA,NA,NA,"Lygodium circinatum",5,NA,0
"5254",2018,"571",NA,NA,NA,NA,"Melastoma malabathricum",4,NA,0
"5255",2018,"571",NA,NA,NA,NA,"Mussaenda frondosa",8,NA,0
"5256",2018,"574",NA,NA,NA,NA,"Clidemia hirta",10,NA,0
"5257",2018,"574",NA,NA,NA,NA,"Melastoma malabathricum",9,NA,0
"5258",2018,"574",NA,NA,NA,NA,"Mikania micrantha",2,NA,0
"5259",2018,"574",NA,NA,NA,NA,"Scleria ciliaris",8,NA,0
"5260",2018,"574",NA,NA,NA,NA,"Centotheca lappacea",871,NA,0
"5261",2018,"574",NA,NA,NA,NA,"Sphagneticola trilobata",3,NA,0
"5262",2018,"574",NA,NA,NA,NA,"Acmella paniculata",4,NA,0
"5263",2018,"574",NA,NA,NA,NA,"Cleome rutidosperma",3,NA,0
"5264",2018,"575",NA,NA,NA,NA,"Ottochloa nodosa",718,NA,0
"5265",2018,"575",NA,NA,NA,NA,"Amplas kijang",32,NA,0
"5266",2018,"575",NA,NA,NA,NA,"Oxalis barrelieri",3,NA,0
"5267",2018,"575",NA,NA,NA,NA,"Phylanthus urinaria",4,NA,0
"5268",2018,"575",NA,NA,NA,NA,"Rolandra<U+00A0>fruticosa",6,NA,0
"5269",2018,"575",NA,NA,NA,NA,"Lindsaea diffusa",2,NA,0
"5270",2018,"575",NA,NA,NA,NA,"Lindsaea ensifolia",3,NA,0
"5271",2018,"575",NA,NA,NA,NA,"Lygodium circinatum",6,NA,0
"5272",2018,"575",NA,NA,NA,NA,"Macaranga bancana",1,NA,0
"5273",2018,"575",NA,NA,NA,NA,"Mussaenda frondosa",10,NA,0
"5274",2018,"575",NA,NA,NA,NA,"Endospermum diadenum",2,NA,0
"5275",2018,"575",NA,NA,NA,NA,"Lasianthus inaequalis",3,NA,0
"5276",2018,"575",NA,NA,NA,NA,"Centrosema pubescens",8,NA,0
"5277",2018,"575",NA,NA,NA,NA,"Rothmannia macrophylla",3,NA,0
"5278",2018,"575",NA,NA,NA,NA,"Leptaspis urceolata",20,NA,0
"5279",2018,"577",NA,NA,NA,NA,"Cyrtococcum patens",20,NA,0
"5280",2018,"577",NA,NA,NA,NA,"Elaeis guineensis",7,NA,0
"5281",2018,"577",NA,NA,NA,NA,"Hevea Brasiliensis",5,NA,0
"5282",2018,"577",NA,NA,NA,NA,"Scleria ciliaris",7,NA,0
"5283",2018,"577",NA,NA,NA,NA,"Centotheca lappacea",245,NA,0
"5284",2018,"577",NA,NA,NA,NA,"Clidemia hirta",60,NA,0
"5285",2018,"577",NA,NA,NA,NA,"Melastoma malabathricum",65,NA,0
"5286",2018,"578",NA,NA,NA,NA,"Asystasia gangetica",5,NA,0
"5287",2018,"578",NA,NA,NA,NA,"Scleria ciliaris",40,NA,0
"5288",2018,"578",NA,NA,NA,NA,"Selaginella plana",38,NA,0
"5289",2018,"578",NA,NA,NA,NA,"Stachytarpheta indica",12,NA,0
"5290",2018,"578",NA,NA,NA,NA,"Taenitis blechnoides",2,NA,0
"5291",2018,"578",NA,NA,NA,NA,"Phyllanthus urinaria",3,NA,0
"5292",2018,"578",NA,NA,NA,NA,"Uncaria cordata",8,NA,0
"5293",2018,"578",NA,NA,NA,NA,"Centotheca lappacea",38,NA,0
"5294",2018,"578",NA,NA,NA,NA,"Rothmannia macrophylla",5,NA,0
"5295",2018,"578",NA,NA,NA,NA,"Poikilospermum suaveolens",19,NA,0
"5296",2018,"578",NA,NA,NA,NA,"Torenia violacea",6,NA,0
"5297",2018,"578",NA,NA,NA,NA,"Helminthostachys zeylanica",26,NA,0
"5298",2018,"578",NA,NA,NA,NA,"Cyrtococcum patens",1785,NA,0
"5299",2018,"578",NA,NA,NA,NA,"Tradescantia fluminensis variegata",13,NA,0
"5300",2018,"578",NA,NA,NA,NA,"Penuh daun",20,NA,0
"5301",2018,"578",NA,NA,NA,NA,"mirip mapple",6,NA,0
"5302",2018,"578",NA,NA,NA,NA,"mirip daun kare",2,NA,0
"5303",2018,"578",NA,NA,NA,NA,"Blechnum orientale",2,NA,0
"5304",2018,"578",NA,NA,NA,NA,"Clidemia hirta",12,NA,0
"5305",2018,"578",NA,NA,NA,NA,"Lantana camara",2,NA,0
"5306",2018,"578",NA,NA,NA,NA,"Lindsaea ensifolia",6,NA,0
"5307",2018,"578",NA,NA,NA,NA,"Lygodium circinatum",11,NA,0
"5308",2018,"578",NA,NA,NA,NA,"Mimosa pudica",13,NA,0
"5309",2018,"578",NA,NA,NA,NA,"Mussaenda frondosa",2,NA,0
"5310",2018,"578",NA,NA,NA,NA,"Nephrolepis biserrata",4,NA,0
"5311",2018,"579",NA,NA,NA,NA,"Asystasia gangetica",25,NA,0
"5312",2018,"579",NA,NA,NA,NA,"Axonopus compressus",8,NA,0
"5313",2018,"579",NA,NA,NA,NA,"Clidemia hirta",4,NA,0
"5314",2018,"579",NA,NA,NA,NA,"Lindsaea ensifolia",3,NA,0
"5315",2018,"579",NA,NA,NA,NA,"Daun Bergetah",5,NA,0
"5316",2018,"579",NA,NA,NA,NA,"Rolandra<U+00A0>fruticosa",16,NA,0
"5317",2018,"579",NA,NA,NA,NA,"Endospermum diadenum",5,NA,0
"5318",2018,"579",NA,NA,NA,NA,"Mangifera indica",2,NA,0
"5319",2018,"579",NA,NA,NA,NA,"Sirih Sirihan",2,NA,0
"5320",2018,"581",NA,NA,NA,NA,"Lygodium salicifolium",8,NA,0
"5321",2018,"581",NA,NA,NA,NA,"Ottochloa nodosa",134,NA,0
"5322",2018,"581",NA,NA,NA,NA,"Phylanthus urinaria",15,NA,0
"5323",2018,"581",NA,NA,NA,NA,"Scleria ciliaris",45,NA,0
"5324",2018,"581",NA,NA,NA,NA,"Macaranga bancana",2,NA,0
"5325",2018,"581",NA,NA,NA,NA,"Bauhinia semibifida",6,NA,0
"5326",2018,"581",NA,NA,NA,NA,"Clidemia hirta",31,NA,0
"5327",2018,"581",NA,NA,NA,NA,"Lindsaea ensifolia",21,NA,0
"5328",2018,"581",NA,NA,NA,NA,"Daun Sobek",1,NA,0
"5329",2018,"581",NA,NA,NA,NA,"Leptaspis urceolata",53,NA,0
"5330",2018,"581",NA,NA,NA,NA,"Mirip Ixora",2,NA,0
"5331",2018,"581",NA,NA,NA,NA,"Taenitis blechnoides",17,NA,0
"5332",2018,"581",NA,NA,NA,NA,"Tetracera indica",3,NA,0
"5333",2018,"581",NA,NA,NA,NA,"Sauropus androgynus",4,NA,0
"5334",2018,"581",NA,NA,NA,NA,"Stenochlaena palustris",19,NA,0
"5335",2018,"581",NA,NA,NA,NA,"Sirih Sirihan",4,NA,0
"5336",2018,"581",NA,NA,NA,NA,"Kunyit Hutan",8,NA,0
"5337",2018,"581",NA,NA,NA,NA,"Daun gerigi tumpul",4,NA,0
"5338",2018,"581",NA,NA,NA,NA,"Daun Double",3,NA,0
"5339",2018,"584",NA,NA,NA,NA,"Axonopus compressus",30,NA,0
"5340",2018,"584",NA,NA,NA,NA,"Clidemia hirta",18,NA,0
"5341",2018,"584",NA,NA,NA,NA,"Melastoma malabathricum",3,NA,0
"5342",2018,"584",NA,NA,NA,NA,"Mallotus peltatus",5,NA,0
"5343",2018,"584",NA,NA,NA,NA,"Ottochloa nodosa",84,NA,0
"5344",2018,"584",NA,NA,NA,NA,"Leptaspis urceolata",32,NA,0
"5345",2018,"584",NA,NA,NA,NA,"Lansium parasiticum


",2,NA,0
"5346",2018,"588",NA,NA,NA,NA,"Ottochloa nodosa",73,NA,0
"5347",2018,"588",NA,NA,NA,NA,"Phyllanthus urinaria",8,NA,0
"5348",2018,"588",NA,NA,NA,NA,"Scleria ciliaris",142,NA,0
"5349",2018,"588",NA,NA,NA,NA,"Spermacoce cristata",42,NA,0
"5350",2018,"588",NA,NA,NA,NA,"Leptaspis urceolata",23,NA,0
"5351",2018,"588",NA,NA,NA,NA,"Axonopus compressus",33,NA,0
"5352",2018,"588",NA,NA,NA,NA,"Clidemia hirta",25,NA,0
"5353",2018,"588",NA,NA,NA,NA,"Dicranopteris linearis",12,NA,0
"5354",2018,"588",NA,NA,NA,NA,"Macaranga bancana",4,NA,0
"5355",2018,"588",NA,NA,NA,NA,"Cleome rutidosperma",32,NA,0
"5356",2018,"590",NA,NA,NA,NA,"mirip obat kuat menjalar",4,NA,0
"5357",2018,"590",NA,NA,NA,NA,"Cyrtococcum patens",6,NA,0
"5358",2018,"590",NA,NA,NA,NA,"lygodium cf salicifolium",6,NA,0
"5359",2018,"590",NA,NA,NA,NA,"mirip marantodes pumilium",2,NA,0
"5360",2018,"590",NA,NA,NA,NA,"Leptaspis urceolata",4,NA,0
"5361",2018,"590",NA,NA,NA,NA,"Adiantum latifolium",3,NA,0
"5362",2018,"590",NA,NA,NA,NA,"Asystasia gangetica",3,NA,0
"5363",2018,"590",NA,NA,NA,NA,"Clidemia hirta",15,NA,0
"5364",2018,"590",NA,NA,NA,NA,"Dicranopteris linearis",43,NA,0
"5365",2018,"590",NA,NA,NA,NA,"LN: Kayu berumbung",1,NA,0
"5366",2018,"590",NA,NA,NA,NA,"Melastoma malabathricum",1,NA,0
"5367",2018,"590",NA,NA,NA,NA,"Scleria ciliaris",3,NA,0
"5368",2018,"597",NA,NA,NA,NA,"Tulang Daun Merah",5,NA,0
"5369",2018,"597",NA,NA,NA,NA,"Mangifera indica",2,NA,0
"5370",2018,"597",NA,NA,NA,NA,"Clidemia hirta",21,NA,0
"5371",2018,"597",NA,NA,NA,NA,"Imperata cylindrica",40,NA,0
"5372",2018,"597",NA,NA,NA,NA,"LN: Pandan",4,NA,0
"5373",2018,"597",NA,NA,NA,NA,"Lygodium salicifolium",8,NA,0
"5374",2018,"597",NA,NA,NA,NA,"Macaranga bancana",3,NA,0
"5375",2018,"597",NA,NA,NA,NA,"Melastoma malabathricum",6,NA,0
"5376",2018,"597",NA,NA,NA,NA,"Ottochloa nodosa",83,NA,0
"5377",2018,"597",NA,NA,NA,NA,"Scleria ciliaris",12,NA,0
"5378",2018,"599",NA,NA,NA,NA,"Clidemia hirta",18,NA,0
"5379",2018,"599",NA,NA,NA,NA,"Dicranopteris linearis",56,NA,0
"5380",2018,"599",NA,NA,NA,NA,"Macaranga bancana",2,NA,0
"5381",2018,"599",NA,NA,NA,NA,"Melastoma malabathricum",8,NA,0
"5382",2018,"599",NA,NA,NA,NA,"Daun Lebar",4,NA,0
"5383",2018,"599",NA,NA,NA,NA,"Stenochlaena palustris",21,NA,0
"5384",2018,"599",NA,NA,NA,NA,"Cyrtococcum patens",425,NA,0
"5385",2018,"599",NA,NA,NA,NA,"daun ibu",1,NA,0
"5386",2018,"600",NA,NA,NA,NA,"Stenochlaena palustris",32,NA,0
"5387",2018,"600",NA,NA,NA,NA,"Cyrtococcum patens",412,NA,0
"5388",2018,"600",NA,NA,NA,NA,"daun ribu",4,NA,0
"5389",2018,"600",NA,NA,NA,NA,"kandis",4,NA,0
"5390",2018,"600",NA,NA,NA,NA,"Endospermum diadenum",4,NA,0
"5391",2018,"600",NA,NA,NA,NA,"Clidemia hirta",58,NA,0
"5392",2018,"600",NA,NA,NA,NA,"Dicranopteris linearis",13,NA,0
"5393",2018,"600",NA,NA,NA,NA,"Scleria ciliaris",23,NA,0
"5394",2018,"600",NA,NA,NA,NA,"Taenitis blechnoides",9,NA,0
"5395",2018,"609",NA,NA,NA,NA,"Taenitis blechnoides",6,NA,0
"5396",2018,"609",NA,NA,NA,NA,"Clidemia hirta",9,NA,0
"5397",2018,"609",NA,NA,NA,NA,"Lindsaea ensifolia",11,NA,0
"5398",2018,"609",NA,NA,NA,NA,"Spermacoce cristata",15,NA,0
"5399",2018,"609",NA,NA,NA,NA,"Globba pendula",27,NA,0
"5400",2018,"609",NA,NA,NA,NA,"Endospermum diadenum",3,NA,0
"5401",2018,"609",NA,NA,NA,NA,"Centotheca lappacea",10,NA,0
"5402",2018,"609",NA,NA,NA,NA,"Rothmannia macrophylla",23,NA,0
"5403",2018,"610",NA,NA,NA,NA,"Clidemia hirta",39,NA,0
"5404",2018,"610",NA,NA,NA,NA,"Centotheca lappacea",14,NA,0
"5405",2018,"610",NA,NA,NA,NA,"Paku",8,NA,0
"5406",2018,"610",NA,NA,NA,NA,"Daun Lebar",62,NA,0
"5407",2018,"610",NA,NA,NA,NA,"Daun Imut",2,NA,0
"5408",2018,"611",NA,NA,NA,NA,"Tetracera indica",1,NA,0
"5409",2018,"611",NA,NA,NA,NA,"No Name 2",11,NA,0
"5410",2018,"611",NA,NA,NA,NA,"Mussaenda frondosa",8,NA,0
"5411",2018,"611",NA,NA,NA,NA,"Selaginella plana",41,NA,0
"5412",2018,"611",NA,NA,NA,NA,"Adiantum latifolium",32,NA,0
"5413",2018,"611",NA,NA,NA,NA,"Clidemia hirta",67,NA,0
"5414",2018,"611",NA,NA,NA,NA,"Dicranopteris linearis",24,NA,0
"5415",2018,"611",NA,NA,NA,NA,"Elaeis guineensis",3,NA,0
"5416",2018,"611",NA,NA,NA,NA,"Imperata cylindrica",3,NA,0
"5417",2018,"611",NA,NA,NA,NA,"Lindsaea ensifolia",447,NA,0
"5418",2018,"611",NA,NA,NA,NA,"Lygodium circinatum",4,NA,0
"5419",2018,"611",NA,NA,NA,NA,"Scleria ciliaris",1,NA,0
"5420",2018,"615",NA,NA,NA,NA,"Asystasia gangetica",162,NA,0
"5421",2018,"615",NA,NA,NA,NA,"Axonopus compressus",58,NA,0
"5422",2018,"615",NA,NA,NA,NA,"Clidemia hirta",30,NA,0
"5423",2018,"615",NA,NA,NA,NA,"Davallia denticulata",57,NA,0
"5424",2018,"615",NA,NA,NA,NA,"Daun obat",6,NA,0
"5425",2018,"615",NA,NA,NA,NA,"Ageratum conyzoides",2,NA,0
"5426",2018,"615",NA,NA,NA,NA,"Centotheca lappacea",415,NA,0
"5427",2018,"615",NA,NA,NA,NA,"Rhynchospora colorata",1,NA,0
"5428",2018,"615",NA,NA,NA,NA,"Nephrolepis biserrata",24,NA,0
"5429",2018,"615",NA,NA,NA,NA,"Dicranopteris linearis",8,NA,0
"5430",2018,"615",NA,NA,NA,NA,"Goniophlebium verrucosum",18,NA,0
"5431",2018,"615",NA,NA,NA,NA,"Melastoma malabathricum",10,NA,0
"5432",2018,"615",NA,NA,NA,NA,"Paku buluh",11,NA,0
"5433",2018,"615",NA,NA,NA,NA,"Rolandra<U+00A0>fruticosa",2,NA,0
"5434",2018,"615",NA,NA,NA,NA,"Cyrtococcum patens",483,NA,0
"5435",2018,"615",NA,NA,NA,NA,"Elaeis guineensis",2,NA,0
"5436",2018,"619",NA,NA,NA,NA,"Adiantum latifolium",11,NA,0
"5437",2018,"619",NA,NA,NA,NA,"Endospermum diadenum",4,NA,0
"5438",2018,"619",NA,NA,NA,NA,"Davalia orientale",5,NA,0
"5439",2018,"619",NA,NA,NA,NA,"Clidemia hirta",62,NA,0
"5440",2018,"619",NA,NA,NA,NA,"Dicranopteris linearis",29,NA,0
"5441",2018,"619",NA,NA,NA,NA,"Hevea Brasiliensis",8,NA,0
"5442",2018,"619",NA,NA,NA,NA,"Asystasia gangetica",2,NA,0
"5443",2018,"619",NA,NA,NA,NA,"Melastoma malabathricum",8,NA,0
"5444",2018,"619",NA,NA,NA,NA,"Scleria ciliaris",10,NA,0
"5445",2018,"619",NA,NA,NA,NA,"Paspalum dilatatum",13,NA,0
"5446",2018,"619",NA,NA,NA,NA,"Lindsaea ensifolia",6,NA,0
"5447",2018,"629",NA,NA,NA,NA,"Ageratum conyzoides",1,NA,0
"5448",2018,"629",NA,NA,NA,NA,"Blechnum orientale",121,NA,0
"5449",2018,"629",NA,NA,NA,NA,"Clidemia hirta",189,NA,0
"5450",2018,"629",NA,NA,NA,NA,"Hevea Brasiliensis",8,NA,0
"5451",2018,"629",NA,NA,NA,NA,"Imperata cylindrica",2,NA,0
"5452",2018,"629",NA,NA,NA,NA,"Dicranopteris linearis",83,NA,0
"5453",2018,"629",NA,NA,NA,NA,"Elaeis guineensis",1,NA,0
"5454",2018,"629",NA,NA,NA,NA,"Lindsaea ensifolia",85,NA,0
"5455",2018,"629",NA,NA,NA,NA,"Melastoma malabathricum",14,NA,0
"5456",2018,"630",NA,NA,NA,NA,"Lindsaea ensifolia",12,NA,0
"5457",2018,"630",NA,NA,NA,NA,"Melastoma malabathricum",11,NA,0
"5458",2018,"630",NA,NA,NA,NA,"Centotheca lappacea",4,NA,0
