"","wave","hid","HHCode","pid","MatchingIssue","DataMissing","SpeciesName","Abundance","Invasive","regency","village","crop"
"31",2015,"681","541.1",NA,NA,NA,"Unident_14","1",0,NA,NA,NA
"32",2015,"678","541.07",NA,NA,NA,"Taenitis blechnoides","10",0,NA,NA,NA
"33",2015,"678","541.07",NA,NA,NA,"Dicranopteris linearis","150",1,NA,NA,NA
"34",2015,"678","541.07",NA,NA,NA,"Hevea brasiliensis","3",0,NA,NA,NA
"35",2015,"678","541.07",NA,NA,NA,"Clidemia hirta","68",1,NA,NA,NA
"36",2015,"678","541.07",NA,NA,NA,"Stenochlaena palustris","24",0,NA,NA,NA
"37",2015,"678","541.07",NA,NA,NA,"Melastoma malabathricum","3",0,NA,NA,NA
"38",2015,"678","541.07",NA,NA,NA,"Scleria sumatrensis","13",0,NA,NA,NA
"39",2015,"678","541.07",NA,NA,NA,"Macaranga gigantea","1",0,NA,NA,NA
"40",2015,"678","541.07",NA,NA,NA,"Unident_15","2",0,NA,NA,NA
"41",2015,"678","541.07",NA,NA,NA,"Unident_16","1",0,NA,NA,NA
"42",2015,"678","541.07",NA,NA,NA,"Unident_17","3",0,NA,NA,NA
"43",2015,"678","541.07",NA,NA,NA,"Unident_18","18",0,NA,NA,NA
"44",2015,"678","541.07",NA,NA,NA,"Unident_19","1",0,NA,NA,NA
"45",2015,"678","541.07",NA,NA,NA,"Unident_20","4",0,NA,NA,NA
"46",2015,"678","541.07",NA,NA,NA,"Phylanthus urinaria","1",0,NA,NA,NA
"47",2015,"678","541.07",NA,NA,NA,"Unident_21","3",0,NA,NA,NA
"48",2015,"678","541.07",NA,NA,NA,"Unident_22","10",0,NA,NA,NA
"49",2015,"676","541.05",NA,NA,NA,"Dicranopteris linearis","24",1,NA,NA,NA
"50",2015,"676","541.05",NA,NA,NA,"Clidemia hirta","11",1,NA,NA,NA
"51",2015,"676","541.05",NA,NA,NA,"MS: Rumput Coklat","8",0,NA,NA,NA
"52",2015,"676","541.05",NA,NA,NA,"Scleria sumatrensis","24",0,NA,NA,NA
"53",2015,"676","541.05",NA,NA,NA,"Ottochlosa nodosa","2",0,NA,NA,NA
"54",2015,"676","541.05",NA,NA,NA,"Hevea brasiliensis","11",0,NA,NA,NA
"55",2015,"676","541.05",NA,NA,NA,"MS: Teki","3",0,NA,NA,NA
"56",2015,"676","541.05",NA,NA,NA,"MS: Aktonia","1",0,NA,NA,NA
"57",2015,"676","541.05",NA,NA,NA,"MS: Kaca Kacang","2",0,NA,NA,NA
"58",2015,"676","541.05",NA,NA,NA,"Imperata cylindrica","4",0,NA,NA,NA
"59",2015,"676","541.05",NA,NA,NA,"Batang Salung ","1",0,NA,NA,NA
"60",2015,"676","541.05",NA,NA,NA,"Unident_23","1",0,NA,NA,NA
"61",2015,"676","541.05",NA,NA,NA,"Unident_24","1",0,NA,NA,NA
"62",2015,"676","541.05",NA,NA,NA,"Melastoma malabathricum","2",0,NA,NA,NA
"63",2015,"676","541.05",NA,NA,NA,"Macaranga gigantica","1",0,NA,NA,NA
"64",2015,"676","541.05",NA,NA,NA,"LN: Batang Merah","1",0,NA,NA,NA
"65",2015,"676","541.05",NA,NA,NA,"MS: Mirip Karet","1",0,NA,NA,NA
"66",2015,"675","541.04",NA,NA,NA,"Panicum repens","2",0,NA,NA,NA
"67",2015,"675","541.04",NA,NA,NA,"Clidemia hirta","212",1,NA,NA,NA
"68",2015,"675","541.04",NA,NA,NA,"Imperata cylindrica","37",0,NA,NA,NA
"69",2015,"675","541.04",NA,NA,NA,"MS: Rumput Coklat","46",0,NA,NA,NA
"70",2015,"675","541.04",NA,NA,NA,"Scleria sumatrensis","11",0,NA,NA,NA
"71",2015,"675","541.04",NA,NA,NA,"Melastoma malabathricum","31",0,NA,NA,NA
"72",2015,"675","541.04",NA,NA,NA,"Dicranopteris linearis","3",1,NA,NA,NA
"73",2015,"675","541.04",NA,NA,NA,"Hevea brasiliensis","4",0,NA,NA,NA
"74",2015,"675","541.04",NA,NA,NA,"Macaranga bancana","7",0,NA,NA,NA
"75",2015,"675","541.04",NA,NA,NA,"Alstonia scholaris","1",0,NA,NA,NA
"76",2015,"675","541.04",NA,NA,NA,"Ottochlosa nodosa","62",0,NA,NA,NA
"77",2015,"675","541.04",NA,NA,NA,"Lygodium circinatum","1",0,NA,NA,NA
"78",2015,"675","541.04",NA,NA,NA,"Unident_25","11",0,NA,NA,NA
"79",2015,"675","541.04",NA,NA,NA,"Lindsaea ensifolia","4",0,NA,NA,NA
"80",2015,"675","541.04",NA,NA,NA,"Unident_26","1",0,NA,NA,NA
"81",2015,"675","541.04",NA,NA,NA,"Unident_27","3",0,NA,NA,NA
"82",2015,"675","541.04",NA,NA,NA,"Imperata silindrica","7",0,NA,NA,NA
"83",2015,"672","541.01",NA,NA,NA,"Imperata cylindrica","58",0,NA,NA,NA
"84",2015,"672","541.01",NA,NA,NA,"Scleria sumatrensis","29",0,NA,NA,NA
"85",2015,"672","541.01",NA,NA,NA,"Clidemia hirta","47",1,NA,NA,NA
"86",2015,"672","541.01",NA,NA,NA,"Ottochlosa nodosa","50",0,NA,NA,NA
"87",2015,"672","541.01",NA,NA,NA,"Borreria latifolia","2",0,NA,NA,NA
"88",2015,"672","541.01",NA,NA,NA,"Stenochlaena palustris","3",0,NA,NA,NA
"89",2015,"672","541.01",NA,NA,NA,"Paspalum conjugatum","17",0,NA,NA,NA
"90",2015,"672","541.01",NA,NA,NA,"Hevea brasiliensis","3",0,NA,NA,NA
"91",2015,"672","541.01",NA,NA,NA,"Lygodium microphyllum","30",0,NA,NA,NA
"92",2015,"672","541.01",NA,NA,NA,"Unident_28","33",0,NA,NA,NA
"93",2015,"672","541.01",NA,NA,NA,"Melastoma malabathricum","3",0,NA,NA,NA
"94",2015,"672","541.01",NA,NA,NA,"MS: Rumput Coklat","5",0,NA,NA,NA
"95",2015,"672","541.01",NA,NA,NA,"Macaranga gigantea","1",0,NA,NA,NA
"96",2015,"672","541.01",NA,NA,NA,"Lantana camara","1",0,NA,NA,NA
"97",2015,"672","541.01",NA,NA,NA,"Phylanthus urinaria","1",0,NA,NA,NA
"98",2015,"672","541.01",NA,NA,NA,"Unident_29","1",0,NA,NA,NA
"99",2015,"672","541.01",NA,NA,NA,"Unident_30","1",0,NA,NA,NA
"100",2015,"672","541.01",NA,NA,NA,"Unident_31","23",0,NA,NA,NA
"101",2015,"672","541.01",NA,NA,NA,"Unident_32","14",0,NA,NA,NA
"102",2015,"672","541.01",NA,NA,NA,"Alstonia scholaris","1",0,NA,NA,NA
"103",2015,"670","532.17",NA,NA,NA,"Clidemia hirta","117",1,NA,NA,NA
"104",2015,"670","532.17",NA,NA,NA,"Paspalum conjugatum","156",0,NA,NA,NA
"105",2015,"670","532.17",NA,NA,NA,"Melastoma malabathricum","120",0,NA,NA,NA
"106",2015,"670","532.17",NA,NA,NA,"Dicranopteris linearis","21",1,NA,NA,NA
"107",2015,"670","532.17",NA,NA,NA,"Lycopodiella cernua","4",0,NA,NA,NA
"108",2015,"670","532.17",NA,NA,NA,"Taenitis blechnoides","28",0,NA,NA,NA
"109",2015,"670","532.17",NA,NA,NA,"Scleria ciliaris","5",0,NA,NA,NA
"110",2015,"670","532.17",NA,NA,NA,"Ottochlosa nodosa","239",0,NA,NA,NA
"111",2015,"670","532.17",NA,NA,NA,"Oxalis barrelieri","1",0,NA,NA,NA
"112",2015,"670","532.17",NA,NA,NA,"Unident_33","3",0,NA,NA,NA
"113",2015,"670","532.17",NA,NA,NA,"Lygodium microphyllum","7",0,NA,NA,NA
"114",2015,"670","532.17",NA,NA,NA,"Unident_34","2",0,NA,NA,NA
"115",2015,"670","532.17",NA,NA,NA,"Macaranga recurvata","3",0,NA,NA,NA
"116",2015,"670","532.17",NA,NA,NA,"Unident_35","1",0,NA,NA,NA
"117",2015,"670","532.17",NA,NA,NA,"Unident_36","1",0,NA,NA,NA
"118",2015,"670","532.17",NA,NA,NA,"Unident_37","7",0,NA,NA,NA
"119",2015,"670","532.17",NA,NA,NA,"Lygodium circinatum","1",0,NA,NA,NA
"120",2015,"670","532.17",NA,NA,NA,"Unident_38","1",0,NA,NA,NA
"121",2015,"670","532.17",NA,NA,NA,"Hevea brasiliensis","2",0,NA,NA,NA
"122",2015,"670","532.17",NA,NA,NA,"MS: Paku merambat","2",0,NA,NA,NA
"123",2015,"667","532.14",NA,NA,NA,"Clidemia hirta","7",1,NA,NA,NA
"124",2015,"667","532.14",NA,NA,NA,"Dicranopteris linearis","5",1,NA,NA,NA
"125",2015,"667","532.14",NA,NA,NA,"Lindsaea ensifolia","4",0,NA,NA,NA
"126",2015,"667","532.14",NA,NA,NA,"Melastoma malabathricum","3",0,NA,NA,NA
"127",2015,"667","532.14",NA,NA,NA,"Macaranga gangetica","6",0,NA,NA,NA
"128",2015,"667","532.14",NA,NA,NA,"Stenochlaena palustris","17",0,NA,NA,NA
"129",2015,"667","532.14",NA,NA,NA,"LN: Kemiri hutan","2",0,NA,NA,NA
"130",2015,"667","532.14",NA,NA,NA,"MS: Rumput Coklat","2",0,NA,NA,NA
"131",2015,"667","532.14",NA,NA,NA,"MS: Bunga plasitk","75",0,NA,NA,NA
"132",2015,"667","532.14",NA,NA,NA,"Scleria sumatrensis","81",0,NA,NA,NA
"133",2015,"667","532.14",NA,NA,NA,"Hevea brasiliensis","4",0,NA,NA,NA
"134",2015,"667","532.14",NA,NA,NA,"Phylanthus urinaria","7",0,NA,NA,NA
"135",2015,"667","532.14",NA,NA,NA,"MS: Kaca Kacang","1",0,NA,NA,NA
"136",2015,"667","532.14",NA,NA,NA,"Ottochlosa nodosa","4",0,NA,NA,NA
"137",2015,"667","532.14",NA,NA,NA,"Unident_39","3",0,NA,NA,NA
"138",2015,"667","532.14",NA,NA,NA,"Unident_40","3",0,NA,NA,NA
"139",2015,"667","532.14",NA,NA,NA,"Unident_41","5",0,NA,NA,NA
"140",2015,"667","532.14",NA,NA,NA,"Unident_42","2",0,NA,NA,NA
"141",2015,"667","532.14",NA,NA,NA,"Unident_43","1",0,NA,NA,NA
"142",2015,"667","532.14",NA,NA,NA,"Unident_44","1",0,NA,NA,NA
"143",2015,"667","532.14",NA,NA,NA,"Unident_45","10",0,NA,NA,NA
"144",2015,"667","532.14",NA,NA,NA,"Unident_46","4",0,NA,NA,NA
"145",2015,"667","532.14",NA,NA,NA,"Unident_47","1",0,NA,NA,NA
"146",2015,"667","532.14",NA,NA,NA,"Unident_48","1",0,NA,NA,NA
"147",2015,"667","532.14",NA,NA,NA,"Unident_49","3",0,NA,NA,NA
"148",2015,"667","532.14",NA,NA,NA,"Unident_50","1",0,NA,NA,NA
"149",2015,"667","532.14",NA,NA,NA,"Unident_51","1",0,NA,NA,NA
"150",2015,"667","532.14",NA,NA,NA,"Unident_52","3",0,NA,NA,NA
"151",2015,"667","532.14",NA,NA,NA,"Unident_53","4",0,NA,NA,NA
"152",2015,"667","532.14",NA,NA,NA,"Unident_54","2",0,NA,NA,NA
"153",2015,"667","532.14",NA,NA,NA,"Unident_55","7",0,NA,NA,NA
"154",2015,"667","532.14",NA,NA,NA,"Unident_56","1",0,NA,NA,NA
"155",2015,"667","532.14",NA,NA,NA,"Unident_57","1",0,NA,NA,NA
"156",2015,"667","532.14",NA,NA,NA,"Unident_58","1",0,NA,NA,NA
"157",2015,"667","532.14",NA,NA,NA,"Unident_59","1",0,NA,NA,NA
"158",2015,"667","532.14",NA,NA,NA,"Macaranga bancana","1",0,NA,NA,NA
"159",2015,"664","532.1",NA,NA,NA,"Scleria ciliaris","111",0,NA,NA,NA
"160",2015,"664","532.1",NA,NA,NA,"Panicum repens","219",0,NA,NA,NA
"161",2015,"664","532.1",NA,NA,NA,"Oxalis barrelieri","18",0,NA,NA,NA
"162",2015,"664","532.1",NA,NA,NA,"Selaginella intermedia","14",0,NA,NA,NA
"163",2015,"664","532.1",NA,NA,NA,"Lygodium flexuosum","1",0,NA,NA,NA
"164",2015,"664","532.1",NA,NA,NA,"Lygodium circinatum","1",0,NA,NA,NA
"165",2015,"664","532.1",NA,NA,NA,"Clidemia hirta","24",1,NA,NA,NA
"166",2015,"664","532.1",NA,NA,NA,"Melastoma malabathricum","5",0,NA,NA,NA
"167",2015,"664","532.1",NA,NA,NA,"Hevea brasiliensis","5",0,NA,NA,NA
"168",2015,"664","532.1",NA,NA,NA,"Unident_60","88",0,NA,NA,NA
"169",2015,"664","532.1",NA,NA,NA,"Unident_61","4",0,NA,NA,NA
"170",2015,"664","532.1",NA,NA,NA,"Unident_62","1",0,NA,NA,NA
"171",2015,"664","532.1",NA,NA,NA,"Unident_63","42",0,NA,NA,NA
"172",2015,"664","532.1",NA,NA,NA,"MS: Daun berbulu","5",0,NA,NA,NA
"173",2015,"664","532.1",NA,NA,NA,"Unident_65","2",0,NA,NA,NA
"174",2015,"664","532.1",NA,NA,NA,"Unident_66","1",0,NA,NA,NA
"175",2015,"664","532.1",NA,NA,NA,"Scleria sumatrensis","56",0,NA,NA,NA
"176",2015,"664","532.1",NA,NA,NA,"Unident_67","3",0,NA,NA,NA
"177",2015,"664","532.1",NA,NA,NA,"Unident_68","1",0,NA,NA,NA
"178",2015,"664","532.1",NA,NA,NA,"Unident_69","1",0,NA,NA,NA
"179",2015,"664","532.1",NA,NA,NA,"Unident_70","2",0,NA,NA,NA
"180",2015,"664","532.1",NA,NA,NA,"Croton hirtus","2",0,NA,NA,NA
"181",2015,"664","532.1",NA,NA,NA,"Unident_71","1",0,NA,NA,NA
"182",2015,"664","532.1",NA,NA,NA,"Alstonia scholaris","2",0,NA,NA,NA
"183",2015,"658","532.05",NA,NA,NA,"Stenochlaena palustris","36",0,NA,NA,NA
"184",2015,"658","532.05",NA,NA,NA,"Scleria sumatrensis","9",0,NA,NA,NA
"185",2015,"658","532.05",NA,NA,NA,"Clidemia hirta","10",1,NA,NA,NA
"186",2015,"658","532.05",NA,NA,NA,"Mangifera indica","1",0,NA,NA,NA
"187",2015,"658","532.05",NA,NA,NA,"Dicranopteris linearis","53",1,NA,NA,NA
"188",2015,"658","532.05",NA,NA,NA,"Melastoma malabathricum","1",0,NA,NA,NA
"189",2015,"658","532.05",NA,NA,NA,"MS: Batang garuh","1",0,NA,NA,NA
"190",2015,"658","532.05",NA,NA,NA,"Hevea brasiliensis","5",0,NA,NA,NA
"191",2015,"658","532.05",NA,NA,NA,"Unident_72","3",0,NA,NA,NA
"192",2015,"658","532.05",NA,NA,NA,"Ottochlosa nodosa","17",0,NA,NA,NA
"193",2015,"658","532.05",NA,NA,NA,"MS: Rumput Coklat","4",0,NA,NA,NA
"194",2015,"658","532.05",NA,NA,NA,"Unident_73","1",0,NA,NA,NA
"195",2015,"658","532.05",NA,NA,NA,"Unident_74","1",0,NA,NA,NA
"196",2015,"658","532.05",NA,NA,NA,"Unident_75","1",0,NA,NA,NA
"197",2015,"658","532.05",NA,NA,NA,"Unident_76","2",0,NA,NA,NA
"198",2015,"658","532.05",NA,NA,NA,"Unident_77","3",0,NA,NA,NA
"199",2015,"658","532.05",NA,NA,NA,"Unident_78","1",0,NA,NA,NA
"200",2015,"658","532.05",NA,NA,NA,"Unident_79","1",0,NA,NA,NA
"201",2015,"658","532.05",NA,NA,NA,"Unident_80","1",0,NA,NA,NA
"202",2015,"658","532.05",NA,NA,NA,"Unident_81","1",0,NA,NA,NA
"203",2015,"658","532.05",NA,NA,NA,"LN: Kemiri hutan","3",0,NA,NA,NA
"204",2015,"658","532.05",NA,NA,NA,"Macaranga gigantea","1",0,NA,NA,NA
"205",2015,"658","532.05",NA,NA,NA,"Unident_82","1",0,NA,NA,NA
"206",2015,"658","532.05",NA,NA,NA,"Macaranga bancana","1",0,NA,NA,NA
"207",2015,"658","532.05",NA,NA,NA,"Imperata cylindrica","1",0,NA,NA,NA
"208",2015,"658","532.05",NA,NA,NA,"Unident_83","1",0,NA,NA,NA
"209",2015,"656","532.03",NA,NA,NA,"Clidemia hirta","120",1,NA,NA,NA
"210",2015,"656","532.03",NA,NA,NA,"Unident_84","10",0,NA,NA,NA
"211",2015,"656","532.03",NA,NA,NA,"MS: Daun plastic","48",0,NA,NA,NA
"212",2015,"656","532.03",NA,NA,NA,"Melastoma malabathricum","12",0,NA,NA,NA
"213",2015,"656","532.03",NA,NA,NA,"MS: Mirip amplas","32",0,NA,NA,NA
"214",2015,"656","532.03",NA,NA,NA,"Stenochlaena palustris","8",0,NA,NA,NA
"215",2015,"656","532.03",NA,NA,NA,"Scleria sumatrensis","16",0,NA,NA,NA
"216",2015,"656","532.03",NA,NA,NA,"Scleria ciliaris","1",0,NA,NA,NA
"217",2015,"656","532.03",NA,NA,NA,"LN: Kaca Kacang","10",0,NA,NA,NA
"218",2015,"656","532.03",NA,NA,NA,"Hevea brasiliensis","3",0,NA,NA,NA
"219",2015,"656","532.03",NA,NA,NA,"Lindsaea ensifolia","3",0,NA,NA,NA
"220",2015,"656","532.03",NA,NA,NA,"Macaranga gangetica","2",0,NA,NA,NA
"221",2015,"656","532.03",NA,NA,NA,"Panicum repens","3",0,NA,NA,NA
"222",2015,"656","532.03",NA,NA,NA,"Unident_85","18",0,NA,NA,NA
"223",2015,"656","532.03",NA,NA,NA,"LN: Salung","1",0,NA,NA,NA
"224",2015,"656","532.03",NA,NA,NA,"LN: Pakai sepasang","2",0,NA,NA,NA
"225",2015,"656","532.03",NA,NA,NA,"MS: Ngejalar bukan love ","1",0,NA,NA,NA
"226",2015,"654","532.01",NA,NA,NA,"Ottochlosa nodosa","651",0,NA,NA,NA
"227",2015,"654","532.01",NA,NA,NA,"Unident_86","24",0,NA,NA,NA
"228",2015,"654","532.01",NA,NA,NA,"Clidemia hirta","79",1,NA,NA,NA
"229",2015,"654","532.01",NA,NA,NA,"Adiantum latifolium","18",0,NA,NA,NA
"230",2015,"654","532.01",NA,NA,NA,"Unident_87","31",0,NA,NA,NA
"231",2015,"654","532.01",NA,NA,NA,"Unident_88","4",0,NA,NA,NA
"232",2015,"654","532.01",NA,NA,NA,"Selaginella intermedia","9",0,NA,NA,NA
"233",2015,"654","532.01",NA,NA,NA,"Lygodium circinatum","33",0,NA,NA,NA
"234",2015,"654","532.01",NA,NA,NA,"Hevea brasiliensis","3",0,NA,NA,NA
"235",2015,"654","532.01",NA,NA,NA,"Unident_89","26",0,NA,NA,NA
"236",2015,"654","532.01",NA,NA,NA,"Axonopus compressus","22",0,NA,NA,NA
"237",2015,"654","532.01",NA,NA,NA,"Melastoma malabathricum","6",0,NA,NA,NA
"238",2015,"654","532.01",NA,NA,NA,"Asystasia gangetica","37",1,NA,NA,NA
"239",2015,"654","532.01",NA,NA,NA,"Unident_90","19",0,NA,NA,NA
"240",2015,"654","532.01",NA,NA,NA,"Unident_91","2",0,NA,NA,NA
"241",2015,"654","532.01",NA,NA,NA,"Unident_92","345",0,NA,NA,NA
"242",2015,"650","531.09",NA,NA,NA,"Ottochlosa nodosa","23",0,NA,NA,NA
"243",2015,"650","531.09",NA,NA,NA,"MS: Daun plastic","13",0,NA,NA,NA
"244",2015,"650","531.09",NA,NA,NA,"Stenochlaena palustris","20",0,NA,NA,NA
"245",2015,"650","531.09",NA,NA,NA,"MS: Paku pasangan","7",0,NA,NA,NA
"246",2015,"650","531.09",NA,NA,NA,"Hevea brasiliensis","3",0,NA,NA,NA
"247",2015,"650","531.09",NA,NA,NA,"Unident_93","3",0,NA,NA,NA
"248",2015,"650","531.09",NA,NA,NA,"Unident_94","32",0,NA,NA,NA
"249",2015,"650","531.09",NA,NA,NA,"Clidemia hirta","6",1,NA,NA,NA
"250",2015,"650","531.09",NA,NA,NA,"Unident_95","4",0,NA,NA,NA
"251",2015,"650","531.09",NA,NA,NA,"MS: Mirip amplas","3",0,NA,NA,NA
"252",2015,"650","531.09",NA,NA,NA,"Unident_96","5",0,NA,NA,NA
"253",2015,"650","531.09",NA,NA,NA,"Unident_97","2",0,NA,NA,NA
"254",2015,"650","531.09",NA,NA,NA,"Unident_98","8",0,NA,NA,NA
"255",2015,"650","531.09",NA,NA,NA,"Unident_99","3",0,NA,NA,NA
"256",2015,"650","531.09",NA,NA,NA,"Unident_100","4",0,NA,NA,NA
"257",2015,"650","531.09",NA,NA,NA,"Unident_101","2",0,NA,NA,NA
"258",2015,"650","531.09",NA,NA,NA,"Unident_102","1",0,NA,NA,NA
"259",2015,"650","531.09",NA,NA,NA,"LN: Anting","1",0,NA,NA,NA
"260",2015,"650","531.09",NA,NA,NA,"MS: Paku bintang","2",0,NA,NA,NA
"261",2015,"650","531.09",NA,NA,NA,"MS: Mirip cabe","2",0,NA,NA,NA
"262",2015,"650","531.09",NA,NA,NA,"LN: Salung","2",0,NA,NA,NA
"263",2015,"649","531.08",NA,NA,NA,"Clidemia hirta","158",1,NA,NA,NA
"264",2015,"649","531.08",NA,NA,NA,"MS: Rumput Coklat","6",0,NA,NA,NA
"265",2015,"649","531.08",NA,NA,NA,"Ottochlosa nodosa","169",0,NA,NA,NA
"266",2015,"649","531.08",NA,NA,NA,"Asystasia gangetica","88",1,NA,NA,NA
"267",2015,"649","531.08",NA,NA,NA,"Hevea brasiliensis","8",0,NA,NA,NA
"268",2015,"649","531.08",NA,NA,NA,"Stachytarpheta indica","1",0,NA,NA,NA
"269",2015,"649","531.08",NA,NA,NA,"Scleria ciliaris","23",0,NA,NA,NA
"270",2015,"649","531.08",NA,NA,NA,"Scleria sumatrensis","19",0,NA,NA,NA
"271",2015,"649","531.08",NA,NA,NA,"Paspalum conjugatum","2",0,NA,NA,NA
"272",2015,"649","531.08",NA,NA,NA,"Unident_103","19",0,NA,NA,NA
"273",2015,"649","531.08",NA,NA,NA,"Unident_104","1",0,NA,NA,NA
"274",2015,"649","531.08",NA,NA,NA,"Unident_105","3",0,NA,NA,NA
"275",2015,"649","531.08",NA,NA,NA,"Unident_106","1",0,NA,NA,NA
"276",2015,"649","531.08",NA,NA,NA,"Unident_107","19",0,NA,NA,NA
"277",2015,"649","531.08",NA,NA,NA,"Unident_108","1",0,NA,NA,NA
"278",2015,"649","531.08",NA,NA,NA,"Unident_109","3",0,NA,NA,NA
"279",2015,"649","531.08",NA,NA,NA,"Unident_110","1",0,NA,NA,NA
"280",2015,"649","531.08",NA,NA,NA,"Unident_111","1",0,NA,NA,NA
"281",2015,"649","531.08",NA,NA,NA,"Unident_112","1",0,NA,NA,NA
"282",2015,"649","531.08",NA,NA,NA,"Unident_113","1",0,NA,NA,NA
"283",2015,"649","531.08",NA,NA,NA,"Unident_114","5",0,NA,NA,NA
"284",2015,"649","531.08",NA,NA,NA,"Unident_115","1",0,NA,NA,NA
"285",2015,"649","531.08",NA,NA,NA,"Unident_116","12",0,NA,NA,NA
"286",2015,"649","531.08",NA,NA,NA,"Unident_117","5",0,NA,NA,NA
"287",2015,"649","531.08",NA,NA,NA,"Borreria latifolia","3",0,NA,NA,NA
"288",2015,"649","531.08",NA,NA,NA,"Macaranga gigantea","1",0,NA,NA,NA
"289",2015,"649","531.08",NA,NA,NA,"Lindsaea ensifolia","1",0,NA,NA,NA
"290",2015,"644_2","531.03",NA,NA,NA,"Melastoma malabathricum","5",0,NA,NA,NA
"291",2015,"644_2","531.03",NA,NA,NA,"Clidemia hirta","26",1,NA,NA,NA
"292",2015,"644_2","531.03",NA,NA,NA,"Panicum repens","49",0,NA,NA,NA
"293",2015,"644_2","531.03",NA,NA,NA,"Asystasia gangetica","43",1,NA,NA,NA
"294",2015,"644_2","531.03",NA,NA,NA,"Scleria sumatrensis","8",0,NA,NA,NA
"295",2015,"644_2","531.03",NA,NA,NA,"Imperata cylindrica","31",0,NA,NA,NA
"296",2015,"644_2","531.03",NA,NA,NA,"MS: Rumput Coklat","22",0,NA,NA,NA
"297",2015,"644_2","531.03",NA,NA,NA,"Scleria ciliaris","19",0,NA,NA,NA
"298",2015,"644_2","531.03",NA,NA,NA,"Ottochlosa nodosa","174",0,NA,NA,NA
"299",2015,"644_2","531.03",NA,NA,NA,"Macaranga bancana","1",0,NA,NA,NA
"300",2015,"644_2","531.03",NA,NA,NA,"Lygodium circinatum","4",0,NA,NA,NA
"301",2015,"644_2","531.03",NA,NA,NA,"Lindsaea ensifolia","1",0,NA,NA,NA
"302",2015,"644_2","531.03",NA,NA,NA,"Unident_118","16",0,NA,NA,NA
"303",2015,"644_2","531.03",NA,NA,NA,"Hevea brasiliensis","5",0,NA,NA,NA
"304",2015,"644_2","531.03",NA,NA,NA,"Unident_119","1",0,NA,NA,NA
"305",2015,"644_2","531.03",NA,NA,NA,"Unident_120","1",0,NA,NA,NA
"306",2015,"644_2","531.03",NA,NA,NA,"Unident_121","2",0,NA,NA,NA
"307",2015,"644_2","531.03",NA,NA,NA,"Unident_122","1",0,NA,NA,NA
"308",2015,"644_2","531.03",NA,NA,NA,"Unident_123","1",0,NA,NA,NA
"309",2015,"644_1","531.03",NA,NA,NA,"Clidemia hirta","241",1,NA,NA,NA
